Project;Avg. Elements;Inconsistency;Context Element;[Time (ms)] Load/Calculate Revision;[Time (ms)] Recognition Time;[Time (ms)] Complement Matching;Complements (Repairs);Historically Observable Repairs (HOR);Historically Observable Undos (HOU);Ranking of Best HOR;Unbound Parameters of Best HOR
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Message/cannot_cross_boundaries/context/@eGenericType;2333;38;38900;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Message/occurrence_specifications/context/@eGenericType;2291;32;39458;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Lifeline/interaction_uses_share_lifeline/context/@eGenericType;2311;31;38850;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Lifeline/selector_specified/context/@eGenericType;2317;34;38250;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Lifeline/same_classifier/context/@eGenericType;2306;36;39605;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//PartDecomposition/parts_of_internal_structures/context/@eGenericType;2377;33;38933;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//PartDecomposition/assume/context/@eGenericType;2323;35;40424;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//PartDecomposition/commutativity_of_decomposition/context/@eGenericType;2310;31;40308;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionUse/gates_match/context/@eGenericType;2338;34;40515;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionUse/all_lifelines/context/@eGenericType;2301;32;40745;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionUse/arguments_correspond_to_parameters/context/@eGenericType;2312;36;39463;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionUse/arguments_are_constants/context/@eGenericType;2285;36;39646;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Gate/messages_actual_gate/context/@eGenericType;2455;35;38744;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Gate/messages_combined_fragment/context/@eGenericType;2351;34;39188;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionOperand/guard_directly_prior/context/@eGenericType;2292;35;39461;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionOperand/guard_contain_references/context/@eGenericType;2340;37;39559;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionConstraint/dynamic_variables/context/@eGenericType;2354;31;38863;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionConstraint/global_data/context/@eGenericType;2372;33;40374;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionConstraint/minint_maxint/context/@eGenericType;2364;34;40015;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionConstraint/minint_non_negative/context/@eGenericType;2320;32;38894;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionConstraint/maxint_positive/context/@eGenericType;2310;32;38855;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//InteractionConstraint/maxint_greater_equal_minint/context/@eGenericType;2359;31;38460;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ExecutionSpecification/same_lifeline/context/@eGenericType;2302;34;39225;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ActionExecutionSpecification/action_referenced/context/@eGenericType;2352;36;38877;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//CreationEvent/no_occurrence_above/context/@eGenericType;2275;36;39643;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//DestructionEvent/no_occurrence_specifications_below/context/@eGenericType;2294;31;38243;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Actor/associations/context/@eGenericType;2323;35;40189;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Actor/must_have_name/context/@eGenericType;2332;32;40079;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ForkNode/one_incoming_edge/context/@eGenericType;2325;33;40198;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ForkNode/edges/context/@eGenericType;2377;32;40149;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//FinalNode/no_outgoing_edges/context/@eGenericType;2298;38;39104;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MergeNode/one_outgoing_edge/context/@eGenericType;2364;32;39035;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MergeNode/edges/context/@eGenericType;2387;31;38498;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//DecisionNode/one_incoming_edge/context/@eGenericType;2328;33;39453;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//DecisionNode/input_parameter/context/@eGenericType;2353;32;39036;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//DecisionNode/edges/context/@eGenericType;2357;33;40415;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Node/internal_structure/context/@eGenericType;2354;31;40689;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//CommunicationPath/%duplicates%/association_ends/context/@eGenericType;2326;34;40106;4;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//CombinedFragment/opt_loop_break_neg/context/@eGenericType;2284;32;40301;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//CombinedFragment/minint_and_maxint/context/@eGenericType;2300;34;38606;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//CombinedFragment/break/context/@eGenericType;2341;31;40363;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//CombinedFragment/consider_and_ignore/context/@eGenericType;2306;42;40462;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Continuation/same_name/context/@eGenericType;2343;36;39942;8;true;false;0;1
